Level Sensor-1,Level Sensor-2,Level Sensor-3, Fluid Flow
66.015164,67.173412,43.998308,284.40924
66.712474,65.613712,44.416379,285.9115
66.404483,67.144903,41.701823,284.383833
65.886066,67.317142,43.681638,285.594493
66.42854,65.12174,42.604849,286.098197
67.533149,64.541147,41.96406,284.180582
68.36102,63.505088,42.312234,284.405962
64.163424,64.863287,41.216911,285.974443
65.687143,66.99445,43.209793,285.272241
66.060706,65.952763,42.183673,285.734475
66.290427,65.741674,38.025438,284.610197
67.91492,64.981466,40.906124,284.500867
67.107548,63.890286,41.006516,285.43435
65.851215,63.947126,42.666948,284.252048
69.088469,65.061199,43.443921,284.598231
67.317527,66.1465,42.618827,285.994604
67.139044,66.1417,43.573829,285.289124
67.576272,66.467864,45.009978,285.348132
66.402789,64.885924,41.360149,284.60528
61.919214,63.525382,41.747788,286.362916
65.772376,65.550683,41.694944,285.605475
66.084849,66.496582,28.431188,286.248669
61.630592,64.334657,30.95676,284.87508
64.582302,67.215081,36.932547,287.18707
64.674964,67.390557,39.212836,286.193594
66.154291,66.513565,41.556287,285.339445
64.742256,66.016082,43.633574,284.365639
64.940974,65.196717,40.23105,285.728246
66.198626,65.20387,42.875863,284.198776
66.137641,65.240826,44.360717,284.918517
65.412982,62.654243,44.795927,285.72464
67.199943,64.983279,43.228712,286.357999
65.842266,64.604511,43.804564,287.159204
60.55354,65.504197,43.813438,285.62957
59.626623,65.02965,42.882246,285.136685
62.604739,62.985685,43.822551,284.745425
63.026368,65.042351,43.127061,285.13898
62.232774,64.134916,42.720897,287.410647
64.226296,60.656542,44.31456,286.920875
59.004526,62.142892,39.632491,286.169991
62.355102,62.339706,40.361227,284.538075
63.558886,63.129092,40.148947,285.672352
63.892114,66.228345,41.285758,284.889668
65.408972,66.24186,43.07036,286.180153
65.593703,67.679493,42.36508,287.211329
66.26633,67.667378,41.826009,285.755455
65.141291,66.38844,43.973976,284.816071
65.638196,61.082253,44.071266,285.251424
63.863696,63.616909,42.489264,286.645502
63.980132,64.136967,40.498588,285.640717
64.127353,64.09298,39.886091,285.007522
61.372942,64.282816,39.187562,285.405993
63.393982,65.718621,41.720975,285.227656
64.191572,66.575559,40.21663,285.91904
65.83464,65.424582,41.382546,287.188381
65.547012,64.134561,41.57626,286.321118
64.511488,63.840668,42.79251,286.220476
63.340194,65.241402,40.574658,287.094459
63.414328,62.397736,42.266442,285.23995
63.821303,62.954546,41.052623,285.203725
65.185789,63.255508,40.615645,284.801155
66.115999,63.677261,42.253392,286.061645
64.043454,66.494553,44.021636,284.854755
65.75323,66.014824,43.730535,284.355476
66.186625,65.629515,43.181514,285.883307
64.750545,66.114822,41.91038,285.837904
64.403098,62.733083,43.858208,284.836888
66.563928,64.329059,42.312046,286.247194
64.71289,63.86906,44.571128,285.020307
66.097186,65.136045,42.425722,285.920188
64.569095,58.52526,40.576596,285.990998
65.768704,61.997377,42.349634,286.004603
65.724341,64.630776,41.674017,285.248145
66.694585,64.968787,41.829386,283.340365
66.142319,60.373989,42.615514,284.279913
67.486592,63.202091,43.721834,284.390062
65.930585,62.204999,43.630871,284.04732
67.043654,61.919181,43.888123,286.007717
58.348052,65.072957,42.97305,286.110163
58.009384,64.41605,43.093932,286.033288
61.019637,64.657424,43.567609,286.677957
57.118368,65.167771,43.419937,285.251096
59.60579,61.297006,42.525623,284.962445
62.47233,59.610283,42.816165,285.188481
62.336924,59.483018,44.384281,286.175236
63.072541,61.593132,43.614473,286.238506
65.698339,63.017759,44.086313,286.535352
66.222064,59.415432,43.405839,287.194118
66.100429,61.593889,37.61652,285.374522
66.363176,64.203079,40.983414,286.650419
64.156754,65.829024,40.157045,285.852984
63.860451,66.558703,39.802175,286.094427
66.185403,62.688595,41.106886,284.892619
61.796091,63.027948,41.690099,284.735262
63.679162,65.523992,44.081407,283.902586
66.032926,65.257785,42.982348,285.750538
66.372963,65.789893,43.980436,285.911173
65.562259,65.977845,44.844281,285.518438
66.950629,66.278222,44.208097,285.444349
65.614655,64.207975,45.048254,285.4909
66.172474,63.570589,44.86198,286.79499
66.054519,63.794456,43.960484,285.204381
66.12682,63.013479,44.776999,284.194186
63.697539,63.966828,44.50826,285.463363
66.720118,63.289734,42.133158,285.66891
67.567947,65.839458,40.532999,285.656288
67.143033,66.673677,40.823557,285.617769
64.595228,67.41593,40.795132,285.636455
63.158907,69.326442,42.250405,285.069317
63.528617,66.622588,42.350662,284.321874
65.462959,64.147167,44.206951,285.379112
66.39044,62.988099,45.183425,284.910813
64.037673,64.452235,45.543897,285.714641
65.37873,66.034571,45.306262,285.087675
64.710075,66.367413,44.217174,286.68353
63.291457,66.076958,42.106304,286.095411
66.143545,65.591176,43.397205,283.923075
63.598072,66.019333,43.31741,287.413925
64.488592,65.028799,38.752021,286.593542
63.94707,64.976235,42.370465,285.895109
66.477375,64.127045,42.696978,286.504209
64.82674,63.037892,40.798986,286.33669
62.284474,65.386116,43.012307,284.647897
62.749427,64.102633,42.742925,286.519289
63.898956,63.930915,42.87028,286.673203
63.249369,64.648237,42.795267,285.996571
65.280027,66.07612,44.350945,286.240801
66.021489,66.165877,41.429903,284.782469
63.819253,66.891876,38.407471,285.390913
65.9059,66.879917,32.867691,285.431236
67.380985,67.044343,37.456899,284.314007
64.756988,67.739149,39.442831,285.094559
66.669682,63.697798,40.237922,285.253882
66.095593,62.508201,43.500547,284.323514
66.489128,63.124401,43.885529,285.906091
66.378273,64.604316,42.12509,285.166517
67.498301,62.600555,41.648974,283.995688
66.102288,63.455216,43.690835,285.844788
66.074398,62.080191,43.082969,284.530208
68.172244,65.216394,33.950516,284.816563
66.630761,66.939407,39.386202,286.497489
66.176632,66.419995,41.558968,288.363636
66.109862,66.033722,40.586122,287.812725
67.518072,67.663008,42.989546,286.728278
68.082083,67.162474,42.794636,285.862327
67.058217,64.522305,43.754229,286.831871
68.272339,65.942443,42.730806,286.847442
66.867692,65.816272,41.610717,287.122816
64.720155,66.297586,42.060407,286.886454
62.443415,66.258556,44.326585,284.869999
62.876771,66.457196,43.094087,289.627895
66.317065,63.218717,40.333322,303.791106
66.300292,65.502108,41.056528,306.720063
67.517347,65.246065,43.157432,308.284447
67.380006,66.002314,42.499765,306.882173
67.02645,67.03726,43.867273,304.374799
66.977216,68.047095,45.211008,305.965245
65.587333,68.621768,43.465172,308.49196
64.316459,68.800937,42.735002,307.052806
64.643897,67.638971,43.261217,304.762617
66.787516,66.440528,42.643692,307.006747
62.77583,69.497863,44.694739,307.485208
66.955597,68.74555,44.26781,306.292742
65.181848,69.531403,45.062658,306.367487
66.061639,69.615021,41.462425,305.690527
65.506113,67.042073,35.294221,306.754157
67.35713,67.939565,36.9277,308.024809
67.111319,66.18064,41.225825,306.990355
67.739392,66.582232,43.994447,303.151682
67.218816,66.483992,43.229857,305.230424
68.36405,64.997586,44.606902,306.649908
67.923291,66.214448,44.414862,307.932034
69.091562,68.206563,43.4528,304.827198
68.514339,67.11216,44.689082,304.864898
68.403282,67.40183,43.79433,307.248682
67.869351,68.046249,43.466494,306.554675
67.395914,68.064446,42.974899,306.26373
67.053814,68.079232,43.589048,307.270154
66.84735,66.939448,46.771542,305.205181
67.632662,68.576145,43.796995,305.502027
67.506363,69.361848,46.320269,308.939278
67.715565,67.935957,46.001513,306.58713
66.696059,68.487633,43.823715,304.878667
66.835233,67.314747,34.725065,304.143682
67.174021,64.182491,38.116035,307.189837
68.60917,63.822265,41.84099,306.869715
68.868532,64.658731,42.455742,307.036906
67.285815,64.24843,42.846754,305.736095
68.336033,63.250568,42.977735,303.710461
68.894445,65.988448,42.872804,303.714067
68.317689,66.170655,43.877044,305.882961
69.746789,66.065824,45.515839,307.318673
69.633434,66.386127,43.938652,306.23734
69.21901,62.611309,45.092167,305.889025
69.018145,63.904059,44.575292,306.223407
68.418458,63.86445,44.887965,304.722458
70.257012,65.473149,44.343131,307.523072
70.918464,65.17526,46.297938,305.190593
70.463083,66.830384,47.318913,305.691183
69.809943,65.712127,41.3688,305.542022
69.117074,66.646976,41.325462,306.247994
70.315064,68.322138,42.367592,308.010057
67.703246,62.685258,42.580412,304.6882
68.460765,63.750298,44.752361,304.352835
67.536922,67.068478,43.628678,306.018189
66.813521,67.723703,44.531177,307.052478
64.776348,69.107789,45.40425,308.242649
67.718892,69.819232,45.512325,303.43771
70.185994,68.724344,45.973944,306.235537
70.298674,68.928054,45.496596,306.173578
70.296083,68.125386,47.385441,307.710752
70.37816,67.21836,47.09781,308.421314
67.501261,69.479297,36.802098,306.867421
68.626676,68.681166,37.664131,304.152861
70.281615,69.198505,40.339569,305.81297
70.461061,68.717549,43.28431,309.0114
67.7291,61.698238,44.985934,304.981112
68.521508,66.435901,44.096214,305.998355
67.443855,68.41768,44.043389,307.557002
68.103688,67.838225,43.991584,310.053557
68.736683,69.043816,43.956309,306.584671
69.873958,66.981144,46.147867,305.661023
70.775427,69.65028,45.553372,307.86024
71.470397,70.978974,46.53579,306.89463
70.440612,67.89351,46.946001,307.949409
71.211778,68.560075,45.403229,306.447312
71.770982,66.038929,44.881005,304.432824
70.409969,65.190036,45.690392,304.443642
70.500458,66.662955,44.83334,307.115912
69.136839,67.307443,44.377843,306.159809
68.150122,66.119987,44.336491,304.281205
64.916113,67.626565,44.486954,305.295169
67.193432,68.340824,44.65401,308.301657
66.906261,68.30061,42.559898,306.877583
67.879731,67.390625,40.049467,305.199936
65.361269,69.559763,43.618309,304.143354
68.526408,71.530796,46.447145,307.338506
67.113022,65.001529,43.492017,309.129417
66.873293,63.306459,44.03606,307.958424
69.018902,64.668977,44.232951,305.307627
68.482529,66.81364,45.375959,313.463926
67.214306,65.191824,41.548035,318.970248
67.867855,60.713209,43.602798,318.252966
70.231707,65.226505,44.239018,316.480413
70.644224,67.845308,45.65997,315.758869
68.063783,65.88629,43.962219,317.724019
69.860574,66.324712,44.90897,318.838298
69.110206,68.572976,46.111961,317.970216
68.875794,68.079481,46.186172,315.135181
68.579282,67.210097,44.605152,316.108987
67.916263,67.942685,43.567232,316.55024
68.129693,67.33814,44.326965,319.310531
68.599617,68.56535,44.006948,318.684712
70.200695,65.918941,44.106454,318.102494
69.927627,68.199697,44.033245,317.569941
70.936026,66.577012,44.221497,316.329941
71.914765,68.981093,44.308006,318.302304
70.3926,69.327445,45.985254,316.029489
69.115013,70.946038,44.94204,319.103181
70.884703,69.571852,44.143925,317.736804
67.206322,67.944001,44.180859,321.361572
67.844736,67.233528,43.799517,319.986835
70.874909,67.923632,43.720815,318.659797
69.236694,67.750843,43.455585,318.986803
69.482852,69.544942,45.221866,316.26454
68.697704,69.14173,46.279039,320.93671
69.152706,66.814655,46.93738,317.98923
69.520401,66.810671,47.54848,316.942483
70.383502,67.224455,41.168863,318.670779
69.687905,67.47853,43.899522,316.153735
69.837602,69.733211,43.127105,317.080662
68.890296,69.816206,45.637757,318.547845
67.353551,68.850978,46.800301,317.349643
71.127852,68.908219,45.525602,319.906026
70.23382,69.842183,44.395596,315.902784
68.85053,70.355901,46.421717,318.116099
70.844806,71.126689,40.750387,318.807811
71.936163,70.702524,37.678183,316.984117
67.791798,68.89524,42.486774,318.643406
68.257191,67.429974,38.937248,320.464149
68.718099,67.485861,41.620847,321.164057
68.831558,65.698525,44.598168,318.526864
71.205359,67.866429,45.773713,317.153767
69.417138,69.205975,46.443772,320.104033
69.958762,68.215942,45.037457,318.281978
69.69312,68.373751,45.168162,315.944254
71.315017,68.440099,44.743124,317.697302
64.788452,69.764382,46.302905,317.058206
67.477189,70.195562,45.195656,318.090037
70.693096,69.809839,46.504745,317.273259
64.378691,70.592185,46.237794,318.824038
67.267944,71.598083,46.777317,314.799979
63.60182,72.674667,47.906108,317.168191
63.462195,70.906392,46.202178,316.646457
66.184446,69.390755,45.730211,317.307517
69.116722,70.300801,45.915136,316.823319
64.714098,70.297576,44.632177,321.47795
66.926285,70.545066,44.99948,316.277161
67.587413,70.752128,45.048256,318.581611
67.009285,69.578529,42.352801,318.146586
68.716259,68.8697,43.304178,317.115739
68.119679,69.848033,45.197086,317.389473
69.308488,69.98703,46.828879,317.37259
67.835589,71.295275,46.381624,316.150621
67.604167,69.394363,42.649055,318.739131
70.388675,66.848334,44.606605,319.005325
70.8153,61.773894,45.80232,318.846986
71.362017,65.392588,44.19672,317.399636
69.730327,67.100778,45.288092,318.491787
71.610934,66.093992,44.046421,317.836791
73.700144,67.697,44.032087,316.346332
72.38626,69.173429,43.268455,319.158584
68.938074,70.14442,44.854521,317.642063
70.74103,71.147404,47.055648,317.607149
72.061423,70.971663,44.723341,321.132913
66.623097,71.111659,44.22783,316.016704
61.793481,69.769299,44.695808,315.288603
62.858738,68.934566,37.724191,318.192482
66.739129,69.088248,41.123578,319.416583
67.960942,67.685424,43.015553,318.789124
69.189499,65.825032,45.641248,318.942547
70.75759,64.618808,45.067622,318.664223
69.867631,67.996599,45.243091,317.233428
69.265892,70.229587,47.132589,320.705101
69.793059,70.530082,45.25181,318.13167
69.755788,71.043197,45.587135,316.943958
70.048415,69.669989,46.109033,318.229526
69.916442,68.940638,45.654625,315.438911
70.637788,68.538521,46.836639,317.989394
70.349279,67.297604,45.199049,316.765293
71.109139,66.607306,45.127144,317.037717
71.859007,69.007357,45.728109,317.766801
72.979996,68.923622,47.372228,317.106068
71.99373,69.632963,47.243133,316.76136
71.103278,67.284914,47.950502,316.882491
71.415497,68.186291,45.486982,317.475036
70.588194,67.653615,45.275613,318.622589
65.712286,66.641238,47.398293,320.360392
68.308941,69.503002,46.32021,319.688678
70.352544,69.802842,45.919994,317.565024
71.665454,70.46962,45.817265,319.35446
71.731095,67.519767,45.836019,317.190155
72.020983,68.140735,35.197563,317.591086
71.111275,69.741866,41.969622,318.588167
71.057124,71.006396,36.45891,318.354428
65.159676,69.211481,38.768469,316.619575
68.440144,68.975689,41.751916,328.699946
68.40362,66.424805,43.042294,327.190474
70.821366,67.778592,44.606523,328.527838
71.982015,69.777217,46.95682,325.723618
71.112375,71.035757,46.43244,331.48925
72.131658,70.618444,43.37477,328.693882
70.94675,69.366269,45.241965,328.298032
69.575382,70.451419,46.159726,329.371169
69.251398,70.48358,46.288734,329.998463
73.46948,69.506669,45.506032,327.183098
73.884144,71.310581,45.825015,328.361139
73.054863,71.948134,44.18731,327.990368
72.989271,71.585853,47.601686,328.239843
71.956529,69.708482,47.221335,329.702765
70.672219,69.74737,47.903594,330.126479
68.940044,64.749761,46.589509,327.397004
70.861278,65.717905,45.475445,328.711256
71.137051,69.128025,45.962858,329.576224
70.570664,67.952792,45.823146,330.870807
68.5586,66.871586,45.602755,326.685131
70.294428,66.631405,45.16613,329.375595
70.537333,68.420774,46.866694,328.676015
70.302944,63.14892,39.654985,327.059507
69.250323,61.494133,44.110715,327.608451
70.107307,62.301924,45.969789,330.159262
72.214225,66.491459,43.807574,327.220798
73.128667,67.087091,45.190112,329.686373
73.931936,70.36123,45.843361,327.264234
72.107967,68.551338,46.604142,327.177852
72.353629,68.743273,46.600438,329.448044
72.120049,68.677977,45.514097,330.280885
71.879507,69.097835,46.604794,329.14415
73.260641,71.920706,46.576427,330.650672
72.525684,71.437025,45.281775,327.405363
69.671267,72.706598,42.794126,328.107893
70.635456,73.673827,42.496641,330.719352
72.374287,71.811745,43.868427,331.449583
72.749115,65.523879,45.949474,327.536985
71.990358,64.492494,47.49647,330.729678
73.911051,68.831222,47.724359,328.531116
71.801123,66.142546,45.452463,329.535246
72.970369,68.325137,45.702998,326.819703
68.771132,68.383901,47.337269,328.242302
68.818637,62.563524,45.223297,328.866482
69.477693,66.940464,44.536951,326.886579
72.020123,71.195706,43.827673,327.085078
73.969263,71.976129,45.773681,325.809509
74.004374,74.213252,46.615752,330.957025
74.099764,72.606553,48.003025,328.714535
72.000611,71.509412,48.506265,325.248107
71.433163,70.263475,37.220828,330.347598
69.952996,69.662484,42.152222,328.129038
70.192121,70.595804,43.418032,331.2819
71.211587,67.511021,46.180584,327.918082
71.969684,66.798563,46.665972,329.200536
67.606937,68.246093,47.872905,331.033409
68.088861,70.046001,46.383956,330.636412
66.657218,71.293588,46.523147,328.230664
68.583484,71.221806,41.637979,327.787772
67.550711,72.765088,41.738236,330.566257
70.966701,73.387256,43.892901,325.863108
72.792927,71.41654,45.709932,327.609599
72.591599,69.453178,46.797606,327.33734
71.954839,69.530908,46.748408,325.810492
64.33642,71.185482,48.137857,329.572126
67.785507,72.078012,47.094426,329.358056
69.745199,72.072244,47.705362,328.489974
70.750201,68.790922,45.963369,329.041705
71.421422,71.789463,41.749206,328.55767
72.364387,67.192357,45.171957,327.594683
71.14254,66.134442,47.552787,332.039177
68.193912,69.121131,47.908944,327.53928
70.519578,67.1473,47.097898,328.576028
70.12254,68.032953,47.633589,329.055473
71.388603,68.845254,45.761069,331.822321
71.17304,69.693713,46.669914,328.865334
73.311252,70.764668,45.175556,328.299999
70.668553,64.533222,45.076106,328.834355
70.318323,65.166543,46.59512,328.935653
70.664784,67.033804,46.103667,328.882873
70.504272,68.377392,43.168308,326.690376
69.985454,70.493465,46.45548,330.180243
69.149347,70.750198,47.374638,329.312816
69.360819,70.975546,46.403752,331.429914
70.715713,71.008134,45.260363,326.802656
72.536455,71.810296,46.485515,326.488271
72.455225,72.282495,45.81223,331.196994
72.285853,71.917012,44.406139,329.325929
73.007509,69.528659,40.021087,327.068195
72.355057,69.603026,43.296458,327.138513
71.212826,71.75977,43.28458,328.564554
70.655493,71.921736,46.308595,328.725845
71.515435,70.550696,45.864123,330.859661
70.508012,70.141334,44.794885,327.621073
70.922346,69.027446,43.670188,328.034461
72.724339,71.561677,42.675828,328.49817
72.68977,71.090796,44.391425,330.235645
72.926211,68.310637,44.383712,330.074191
74.634802,68.205452,45.89664,327.094585
72.160258,70.365487,47.590007,328.169033
71.785923,69.334164,47.36592,329.858974
69.057728,71.629261,48.16246,329.45919
69.851023,69.043955,45.806273,326.970994
71.394043,70.673526,45.515528,328.117236
66.690167,70.482763,48.383667,330.261216
68.219804,71.650589,47.221197,328.991875
72.262114,71.929956,46.411542,328.650609
71.586842,72.409653,47.126586,335.958332
72.019744,72.946082,47.52011,339.778811
70.039308,68.244422,46.693133,339.016452
69.646593,67.716641,45.374756,339.029565
70.71616,67.63331,46.993782,340.01255
69.829632,66.771257,47.028032,341.962293
73.069273,68.850497,47.827776,338.277861
72.999412,69.414274,44.887071,337.859556
71.947548,70.709246,47.13762,338.344246
72.891793,72.039523,47.60446,339.422628
74.736003,70.408363,45.001814,338.848278
75.174068,71.53116,46.727652,339.740619
73.606911,70.815236,47.897013,340.696394
71.639413,73.154065,47.090282,337.390929
71.43473,74.241601,46.892014,338.011667
74.99159,71.546005,46.582197,340.422988
75.85058,71.176234,48.500271,342.725143
72.035911,74.282569,48.56625,341.641515
75.471379,75.049286,50.47083,342.093259
75.625298,73.346468,50.123459,339.671284
77.046726,70.967759,49.85547,340.056151
72.597828,71.823413,45.791389,342.415512
74.281041,70.253265,44.03938,346.010119
71.841179,71.532149,45.992241,341.990978
75.035942,69.785541,46.922585,341.307297
74.868202,71.314083,43.687169,338.094771
74.692284,73.918625,44.346359,339.573592
74.966219,71.959708,47.151972,342.177674
71.686222,72.40033,49.14259,342.691049
72.505203,68.497404,50.308407,341.792315
70.386267,69.935771,50.095035,338.779762
73.256861,71.948751,48.570804,339.777663
75.286575,72.668649,48.59602,339.762911
72.212015,72.52994,45.694415,340.856701
73.205308,73.236555,44.769463,340.929314
70.160637,68.974361,47.20141,344.317883
73.583433,73.001734,49.250398,338.874832
74.14296,74.163353,47.871582,339.683086
75.359285,70.834354,48.375324,340.277761
75.283181,71.398532,47.926157,343.278512
73.980009,73.612459,46.469093,341.097653
74.906851,74.929935,47.141298,339.363784
75.704181,70.06882,46.340419,340.243012
67.339398,67.661978,47.213574,342.515334
68.460091,68.375062,46.869196,343.038052
69.338397,71.948697,46.392821,343.100995
70.965624,74.313876,46.013233,338.981703
71.09024,73.389459,47.765223,339.697346
71.978646,73.65985,48.568348,341.517106
72.872591,71.613218,49.75295,342.880696
73.909351,68.397182,40.372307,339.992553
72.067852,73.884123,45.694003,340.947837
73.281451,73.358877,49.850168,342.094079
70.981035,73.204642,50.194565,340.440363
72.236188,72.571387,46.865185,340.773106
75.01787,72.196228,47.196831,340.847194
74.41846,73.220396,47.63667,339.843884
73.80298,72.105932,46.507471,337.749079
73.5679,71.898028,48.509066,339.396894
73.856275,69.560948,44.611493,338.382766
72.748091,68.619,45.610371,341.138467
73.412952,70.064456,46.064167,340.297759
74.071492,72.061244,48.016882,338.837788
73.198959,73.736044,49.211392,338.484883
73.756567,73.43729,49.880587,338.650599
78.019781,74.625979,50.236473,342.573687
75.087189,73.634191,50.997267,344.907969
74.5868,70.091207,48.308692,341.571033
73.941814,72.644266,41.568963,340.099588
75.336811,73.18323,43.607009,338.171154
72.930931,73.344867,44.001413,338.810086
75.093959,72.175951,45.837498,338.793039
72.070897,74.227122,40.862744,341.829687
70.792185,72.063328,44.983184,339.555889
72.479349,72.409398,45.530583,342.540249
72.267097,71.979504,46.842622,340.409383
70.351133,71.80625,45.210152,338.106081
70.468557,71.210119,47.721354,342.476487
69.943079,72.432314,47.320833,342.857748
71.545127,72.62531,45.553901,340.244159
71.07646,71.756934,41.708794,339.984521
73.165778,73.265209,45.93562,338.944003
72.817917,73.875562,47.296948,341.887385
72.742979,73.075608,49.218733,342.408791
73.627196,74.156239,48.429211,341.465145
75.388643,70.568352,51.12959,340.30284
72.827534,71.620701,50.879388,336.909518
74.72076,69.125025,49.317855,339.916989
73.896503,69.877918,49.33494,341.927215
74.220192,72.163777,50.231118,341.296315
73.281122,74.004348,43.270083,338.714361
74.426893,73.775938,44.529245,340.201214
75.434268,72.598107,47.257477,338.89614
76.242767,72.838895,43.067765,342.478782
75.658558,73.844274,31.612378,341.078147
75.866947,75.530294,36.597398,341.074213
73.989862,73.846106,43.210421,340.279073
74.227601,73.297936,44.449246,341.014877
73.439052,73.426577,42.90285,343.75599
71.854277,72.099672,44.56758,339.732915
73.485265,72.016036,45.638476,340.568379
70.338936,74.147595,46.223615,342.706457
71.415642,75.171652,46.638953,355.332658
75.116047,70.222529,49.107149,355.816856
76.120424,71.435898,49.596096,353.065744
73.510584,72.343335,49.80658,348.745987
70.143167,72.141314,48.76946,349.499822
72.61987,71.412919,48.317292,354.236573
72.352046,70.776557,46.124843,354.389012
73.965223,71.297078,48.051096,352.462709
75.688717,70.508146,44.672574,351.592496
73.404979,73.357782,45.907807,351.80001
74.104972,70.333479,46.324965,352.012277
75.617949,70.258267,45.204676,353.874162
74.670438,69.726652,47.83204,351.413012
74.458007,72.702599,48.607362,351.920485
72.720975,73.994329,49.299716,348.482087
73.648817,76.777207,48.621203,350.896195
72.47676,76.660901,46.92837,351.301059
73.129281,73.888803,47.58973,349.64636
73.35249,74.621209,38.738223,352.810696
74.401087,71.852961,42.921683,351.978675
74.4285,73.88818,46.101211,349.979267
74.989349,72.986221,47.251639,349.750444
75.262818,75.193518,47.604096,353.318989
75.240968,74.460378,47.063634,354.602918
74.900974,75.707044,49.381236,353.257522
75.574167,73.284401,46.893195,353.04296
75.605036,72.698192,47.65587,352.977559
76.282107,74.507009,49.566,349.797159
76.403096,73.454208,49.890656,351.115018
76.197452,74.102827,50.745779,353.85105
78.268985,73.8086,50.547006,354.468182
78.462465,72.570494,48.993002,350.711793
77.151687,74.64985,48.23995,349.984676
76.722958,72.701576,48.996703,351.702973
76.1459,73.072471,48.428764,351.592496
77.091995,75.458747,48.574211,352.481887
76.388079,73.227924,45.515541,352.740049
76.203116,74.411695,46.170274,351.921305
75.4026,76.315716,47.313038,354.625374
74.298418,75.636394,49.562589,350.327909
74.942984,76.905212,47.595202,354.785681
77.490649,75.822566,42.071561,352.744967
77.951799,74.286855,46.41217,350.994706
77.962437,71.346065,46.233224,351.778373
76.259172,74.542787,43.585982,351.226971
75.696619,71.191772,45.767814,352.272078
76.548141,71.981198,47.159194,354.588658
76.143155,74.001578,46.20859,354.486048
76.490087,75.50901,47.517783,354.404584
76.50152,74.291257,47.461227,353.871867
74.574156,73.213489,49.62148,351.189107
73.41007,75.244273,48.3935,354.700774
75.983832,73.007965,44.617437,351.33794
74.460995,72.357386,45.800342,352.429599
74.585907,68.933944,47.517548,352.303058
75.840526,70.065051,47.53805,352.093086
73.287118,73.165944,50.286625,353.014767
74.614567,73.848364,49.911228,351.73133
75.232378,75.783359,50.509396,354.41868
72.964161,74.548855,48.182678,354.51588
72.588562,74.414916,49.006019,352.418125
